"id_fornecedor","id_rel_residuo","residuo","tipo_residuo","acondicionamento","estado_fisico","tecnologia","classe","categoria"
34404,131639,PLÁSTICO FILME,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,131640,Pet Kboa,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,131641,ISOPOR,Plásticos,Big-Bags,Sólido,Reciclagem,II-A,Reciclável
34404,131642,TETRA PAK,Recicláveis,Big-Bags,Sólido,Reciclagem,II-B,Não Reciclável
34404,131642,TETRA PAK,Recicláveis,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,131643,PLÁSTICO FILME,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,131644,Pet Kboa,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,131645,ISOPOR,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,131699,FERRO,Metal Ferroso,Granel,Sólido,Reciclagem,II-B,Reciclável
34404,131700,PP CADEIRA,Plásticos,Granel,Sólido,Reciclagem,II-B,Reciclável
34404,131717,PP CADEIRA,Plásticos,Granel,Sólido,Reciclagem,II-B,Reciclável
34404,131719,FERRO,Metal Ferroso,Granel,Sólido,Reciclagem,II-B,Reciclável
34404,131776,Óleo Residual,Líquidos Diversos,Bombona 5 Litros,Líquido,Reciclagem,II-A,Reciclável
34404,133206,PAPEL MISTO,Papéis,Granel,Sólido,Reciclagem,II-A,Reciclável
34404,133207,PAPEL BRANCO,Papéis,Big-Bags,Sólido,Reciclagem,II-A,Reciclável
34404,133208,PAPEL BRANCO,Papéis,Big-Bags,Sólido,Reciclagem,II-A,Reciclável
34404,133209,PAPEL MISTO,Papéis,Big-Bags,Sólido,Reciclagem,II-A,Reciclável
34404,133569,PET LARANJA,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133570,PLÁSTICO MELISSA,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133572,FILME PRETO,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133573,PVC CANO,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133574,PLÁSTICO MISTO,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133575,PET LARANJA,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133576,MELISSA,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133577,FILME PRETO,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133578,PVC CANO,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
34404,133579,PLÁSTICO MISTO,Plásticos,Big-Bags,Sólido,Reciclagem,II-B,Reciclável
35879,133434,FERRO,Metal Ferroso,Granel,Sólido,Reciclagem,II-B,Reciclável
35879,133434,FERRO,Metal Ferroso,Granel,Sólido,Reciclagem,II-B,Reciclável
7013,70374,RESIDUOS DE SERVIÇO DE SAÚDE - RSS (NÃO PERFUROCORTANTES),Resíduo de serviço de saúde,"3",Sólido,Autoclave,I,Não Reciclável
7013,70374,RESIDUOS DE SERVIÇO DE SAÚDE - RSS (NÃO PERFUROCORTANTES),Resíduo de serviço de saúde,"3",Sólido,Autoclave,I,Não Reciclável
571,1958,Lodo ETE,Lodo,Caçamba 26 m³,Pastoso,Aterro Comum,II-A,Reciclável
571,1970,MATERIAIS CONTAMINADOS DIVERSOS,Sólidos Contaminados,Baia,Sólido,Aterro Industrial,I,Não Reciclável
571,2031,TINTAS DE IMPRESSAO,Líquidos Contaminados,Tambor,Líquido,Inutilização,I,Não Reciclável
571,2033,ENTULHO,Entulho,Caçamba Roll On - 28m³,Sólido,Aterro Industrial,II-B,Reciclável
571,2035,AREIA LAVADA (LIMPA) DA OSMOSE,Sólidos Diversos,Caçamba 26 m³,Sólido,Aterro Comum,II-A,Reciclável
571,2037,SUCATA DE PAPELAO,Papéis,Fardos,Sólido,Reciclagem,II-B,Reciclável
571,2064,VIDRARIA CONT. COM PRODS. DIVERSOS,Sólidos Contaminados,Tambor,Sólido,Incineração,I,Não Reciclável
571,2069,RESÍDUOS LIQUIDOS DIVERSOS VENCIDOS,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
571,2082,RESIDUOS DE OXTERIL -PEROXIDO DE HIDROGENIO,Líquidos Contaminados,Bombona Plástica,Líquido,Incineração,I,Não Reciclável
571,2088,LIXO COMUM,Sólidos Diversos,Caçamba Roll On - 30m³,Sólido,Aterro Comum,II-A,Não Reciclável
571,2088,LIXO COMUM,Sólidos Diversos,Caçamba Roll On - 30m³,Sólido,Aterro Comum,II-A,Não Reciclável
571,17832,Lodo ETE,Lodo,Caixa Roll On 25m³,Pastoso,Coprocessamento,II-A,Reciclável
571,18126,LODO DE E.T.E,Pastoso,Caçamba Roll On - 28m³,Pastoso,Incorporação em processo Produtivo,II-A,Reciclável
571,18167,AREIA LAVADA DE FILTROS DE AGUA,Resíduo de ETE,Caçamba Roll On - 28m³,Sólido,Solicitar Cadastro de Tipo de Destino,II-A,Reciclável
571,18172,Residuo Sanitário,Lixo Comum,Big-Bags,Sólido,Incineração,II-A,Não Reciclável
571,18173,Toddynho Prensado,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,18719,PS Copos,Plásticos,Caçamba Roll On - 30m³,Sólido,Coprocessamento,II-A,Não Reciclável
571,18749,Tubetes de Papelao,Recicláveis,Fardos,Sólido,Reciclagem,II-A,Reciclável
571,18905,VIDRARIA CONT. COM PRODS. DIVERSOS,Sólidos Contaminados,Tambor,Sólido,Incineração,I,Reciclável
571,18906,MATERIAIS CONTAMINADOS DIVERSOS,Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
571,18907,VASILHAMES CONT. DIVERSOS,Sólidos Contaminados,Granel,Sólido,Coprocessamento,I,Não Reciclável
571,19904,TODDYNHO PRENSADO GARRAFINHA,Plásticos,Caçamba Roll On - 30m³,Sólido,Coprocessamento,II-A,Reciclável
571,20015,Tubetes de Papelao - Granel,Recicláveis,Big-Bags,Sólido,Reciclagem,II-A,Reciclável
571,22012,EMBALAGEM PÓ LAMINADO,Plásticos,"",Sólido,Coprocessamento,II-B,Não Reciclável
571,22306,TODDYNHO PRENSADO,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,22307,LIXO COMUM,Sólidos Diversos,Caçamba Roll On - 30m³,Sólido,Coprocessamento,II-A,Não Reciclável
571,22308,EMBALAGEM PO MAGICO,Sólidos Diversos,Caçamba Roll On - 30m³,Sólido,Coprocessamento,II-B,Reciclável
571,22310,RESÍDUO SANITÁRIO,Sólidos Diversos,Big-Bags,Sólido,Coprocessamento,II-A,Não Reciclável
571,22311,TODDYNHO PRENSADO GARRAFA,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-B,Reciclável
571,22312,EMBALAGEM ÁGUA DE COCO,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,22313,EMBALAGEM ÁGUA DE COCO,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,22314,EMBALAGEM ÁGUA DE COCO,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,22315,COPO DESCARTÁVEL PS,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-B,Não Reciclável
571,27460,Resíduo de Construção Civil,Construção Civil,Caçamba Poli - 7m³,Sólido,Coprocessamento,A,Não Reciclável
571,27693,Resíduo Comum,Lixo Comum,Caçamba Roll On - 20m³,Sólido,Coprocessamento,II-A,Não Reciclável
571,28333,Papel Toalha ,Papéis,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,22312,EMBALAGEM ÁGUA DE COCO,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,22307,LIXO COMUM,Sólidos Diversos,Caçamba Roll On - 30m³,Sólido,Coprocessamento,II-A,Não Reciclável
571,22306,TODDYNHO PRENSADO,Sólidos Diversos,Fardos,Sólido,Coprocessamento,II-A,Não Reciclável
571,35727,Resíduo Comum Refeitório,Lixo Comum,Compactadora 7m ³,Sólido,Aterro Comum,II-B,Não Reciclável
571,35727,Resíduo Comum Refeitório,Lixo Comum,Compactadora 7m ³,Sólido,Aterro Comum,II-B,Não Reciclável
571,41227,IBCs vazias,Resíduo Industrial,Granel,Sólido,Coprocessamento,I,Reciclável
571,22310,RESÍDUO SANITÁRIO,Sólidos Diversos,Big-Bags,Sólido,Coprocessamento,II-A,Não Reciclável
571,41366,RESÍDUO COMUM,Resíduo Industrial,Caixa Roll On 25m³,Sólido,Blendagem,II-A,Não Reciclável
571,56161,AREIA LAVADA E CARVÃO ATIVADO DE FILTRO DE ÁGUA ,Resíduo Industrial,Caixa Roll On 25m³,Sólido,Blendagem,II-A,Não Reciclável
571,57098,LODO DE ETE,Lodo,Caçamba Roll On - 28m³,Pastoso,Compostagem,II-A,Não Reciclável
571,56936,LODO LIQUIDO,Lodo,Tanque,Líquido,Tratamento de Efluentes - ETE,II-A,Reciclável
571,61266,RESÍDUO COMUM,Sólidos Não Recicláveis,Caçamba Roll On - 28m³,Sólido,Blendagem,II-A,Não Reciclável
571,38861,ENTULHO,Construção Civil,Caçamba Poli - 7m³,Sólido,Beneficiamento,A,Reciclável
571,65166,Enxofre Contaminado,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Reciclável
571,65166,Enxofre Contaminado,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Reciclável
571,35127,LODO,Resíduo de ETE,Tanque,Líquido,Coprocessamento,II-A,Não Reciclável
571,65153,"Resíduos sólidos perigosos  (epis, Papel, plástico, absorventes, madeiras, filtros, vidros) contaminados com hidrocarbonetos e derivados de petroleo",Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
571,65153,"Resíduos sólidos perigosos  (epis, Papel, plástico, absorventes, madeiras, filtros, vidros) contaminados com hidrocarbonetos e derivados de petroleo",Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
571,65153,"Resíduos sólidos perigosos  (epis, Papel, plástico, absorventes, madeiras, filtros, vidros) contaminados com hidrocarbonetos e derivados de petroleo",Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
571,66930,"Resíduo Sólido Inerte (Papel, plástico, madeira, EPI, embalagens metalicas) contaminadas com HC",Sólidos Diversos,Granel,Sólido,Aterro Industrial,I,Não Reciclável
571,66930,"Resíduo Sólido Inerte (Papel, plástico, madeira, EPI, embalagens metalicas) contaminadas com HC",Sólidos Diversos,Granel,Sólido,Coprocessamento,I,Não Reciclável
571,66930,"Resíduo Sólido Inerte (Papel, plástico, madeira, EPI, embalagens metalicas) contaminadas com HC",Sólidos Diversos,Granel,Sólido,Blendagem,I,Não Reciclável
571,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
571,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
571,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
571,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Reciclagem,I,Reciclável
571,70340,Peneira Molecular,Sólidos Contaminados,Granel,Sólido,Blendagem,I,Não Reciclável
571,65124,Sucata Contaminada com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,Caçamba Poli - 5m³,Sólido,Aterro Industrial,I,Não Reciclável
571,65556,Produtos Quimicos Vencidos (Não Contaminados ),Líquidos Diversos,Pallet,Líquido,Aterro Industrial,II-A,Não Reciclável
571,65556,Produtos Quimicos Vencidos (Não Contaminados ),Líquidos Diversos,Pallet,Líquido,Blendagem,II-A,Reciclável
571,65556,Produtos Quimicos Vencidos (Não Contaminados ),Líquidos Diversos,Pallet,Líquido,Blendagem,II-A,Reciclável
571,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
571,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Não Reciclável
571,65125,Solo Contaminado com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,"5",Sólido,Aterro Industrial,I,Não Reciclável
571,65125,Solo Contaminado com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,"5",Sólido,Blendagem,I,Não Reciclável
571,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
571,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
571,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Reciclagem,II-B,Reciclável
571,65087, Lodo da Dragagem de Canal,Lodo,Caçamba Poli - 5m³,Pastoso,Aterro Industrial,II-A,Reciclável
571,72584,IBC,Resíduo Industrial,Caçamba Roll On - 20m³,Sólido,Aterro Industrial,I,Não Reciclável
571,65055,Silicato Não Contaminado,Resíduo Industrial,"1",Sólido,Aterro Industrial,II-B,Reciclável
571,65055,Silicato Não Contaminado,Resíduo Industrial,"1",Sólido,Blendagem,II-B,Reciclável
571,86622,Cimento Refratario ,Resíduo Industrial,Pallet,Sólido,Beneficiamento,II-B,Reciclável
571,86622,Cimento Refratario ,Resíduo Industrial,Pallet,Sólido,Aterro Industrial,II-B,Não Reciclável
571,86622,Cimento Refratario ,Resíduo Industrial,Pallet,Sólido,Reciclagem,II-B,Reciclável
571,65857,Madeira Não Contaminada,Madeira,Caçamba Roll On - 30m³,Sólido,Tratamento Térmico,II-A,Reciclável
571,65857,Madeira Não Contaminada,Madeira,Caçamba Roll On - 30m³,Sólido,Beneficiamento,II-A,Reciclável
571,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Aterro Industrial,II-A,Reciclável
571,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Aterro Industrial,I,Não Reciclável
571,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Blendagem,I,Não Reciclável
571,65088,Espuma de Puliuretano,Sólidos Diversos,Granel,Sólido,Blendagem,II-A,Reciclável
571,95377,Recheio de Torre Plástico (Não Contaminado),Plásticos,Caçamba Roll On - 30m³,Sólido,Reciclagem,II-A,Reciclável
571,95377,Recheio de Torre Plástico (Não Contaminado),Plásticos,Caçamba Roll On - 30m³,Sólido,Blendagem,II-A,Reciclável
571,113962,Recheio De Torre: Metálico (Contaminado),Resíduo Industrial,"12",Sólido,Aterro Industrial,I,Não Reciclável
571,122664,Barreira De Contenção Contaminada ,Sólidos Contaminados,Caçamba Roll On - 15m³,Sólido,Blendagem,I,Reciclável
571,124796,Copos Plásticos ,Tipo de Resíduo,Caçamba Roll On - 15m³,Sólido,Blendagem,II-A,Reciclável
571,124798,Copos ,Recicláveis,"78",Sólido,Blendagem,II-A,Reciclável
571,65045,Papel/Papelão Não Contaminado,Papéis,Caçamba Poli - 5m³,Sólido,Reciclagem,II-A,Reciclável
571,65045,Papel/Papelão Não Contaminado,Papéis,Caçamba Poli - 5m³,Sólido,Blendagem,II-A,Não Reciclável
7005,65212,Bateria e acumuladores elétricos (chumbo/níquel),Pilha e Bateria,Caixa,Sólido,Recuperação,I,Reciclável
7005,65212,Bateria e acumuladores elétricos (chumbo/níquel),Pilha e Bateria,Caixa,Sólido,Reciclagem,I,Reciclável
6992,65124,Sucata Contaminada com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,Caçamba Poli - 5m³,Sólido,Aterro Industrial,I,Não Reciclável
6992,65125,Solo Contaminado com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,"5",Sólido,Aterro Industrial,I,Não Reciclável
6992,65125,Solo Contaminado com Hidrocarbonetos e deverivados de Petroleo,Sólidos Contaminados,"5",Sólido,Blendagem,I,Não Reciclável
6992,65149,Silicato Contaminado com Hidrocarbonetos e deverivados de Petroleo,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Não Reciclável
6992,65151,Resíudo de EPIS de laboratório contaminados com substâncias químicas - Liquido Inflamável,Sólidos Contaminados,Bombona 5 Litros,Sólido,Coprocessamento,I,Não Reciclável
6992,65153,"Resíduos sólidos perigosos  (epis, Papel, plástico, absorventes, madeiras, filtros, vidros) contaminados com hidrocarbonetos e derivados de petroleo",Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
6992,65157,Resíduo Asfaltico,Resíduo Industrial,Caçamba Poli - 5m³,Sólido,Coprocessamento,I,Não Reciclável
6992,65162,Refratário Contaminado com Hidrocarbonetos e deverivados de Petroleo,Resíduo Industrial,Caçamba Roll On - 5m³,Sólido,Aterro Industrial,I,Não Reciclável
6992,65167,Borra Oleosa,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Blendagem,I,Reciclável
6992,65167,Borra Oleosa,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Tratamento de Efluentes - ETE,I,Reciclável
6992,65174,Parafina Contaminada,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Coprocessamento,I,Reciclável
6992,65174,Parafina Contaminada,Resíduo Industrial,Caçamba Poli - 5m³,Pastoso,Blendagem,I,Reciclável
6992,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
6992,65191,Latas Contaminadas com tinta e solvente de pintura,Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Não Reciclável
6992,65195,Elementos Filtrantes Contaminado com Hidrocarbonetos e Deverivados de Petroleo,Sólidos Contaminados,Big-Bags,Sólido,Coprocessamento,I,Não Reciclável
6992,65199,Resíduo de Petroleo e Derivados Inserveiveis,Resíduo Industrial,Tambor,Líquido,Coprocessamento,I,Não Reciclável
6992,65202,Cinza/Fuligem ,Resíduo Industrial,Big-Bags,Sólido,Coprocessamento,I,Reciclável
6992,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
6992,65203,Embalagens vazia não limpa (Tambores),Embalagem Contaminada,Granel,Sólido,Reciclagem,I,Reciclável
6992,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Aterro Industrial,I,Reciclável
6992,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Coprocessamento,I,Reciclável
6992,65204,Embalagens vazia não limpa (Bombonas),Embalagem Contaminada,Granel,Sólido,Reciclagem,II-B,Reciclável
6992,65207,Embalagem vazia não limpa (Big Bag's ),Embalagem Contaminada,Caçamba Poli - 5m³,Sólido,Aterro Industrial,I,Reciclável
6992,65208,Carvão Ativado Não Contaminado,Recicláveis,Granel,Sólido,Aterro Industrial,II-B,Reciclável
6992,65208,Carvão Ativado Não Contaminado,Recicláveis,Granel,Sólido,Aterro Industrial,II-A,Não Reciclável
6992,65209,Carvão Ativado Contaminado com Hidrocarbonetos e deverivados de Petroleo,Resíduo Industrial,Big-Bags,Sólido,Aterro Industrial,I,Reciclável
6992,65213,"Areia, argila e bauxita Contaminada Hidrocarnobetos e Derivados de Petroleo",Resíduo Industrial,Granel,Sólido,Coprocessamento,I,Reciclável
6992,65213,"Areia, argila e bauxita Contaminada Hidrocarnobetos e Derivados de Petroleo",Resíduo Industrial,Granel,Sólido,Blendagem,I,Reciclável
6992,65214, Soda Gasta,Resíduo Industrial,Tambor,Líquido,Incineração,I,Não Reciclável
6992,65214, Soda Gasta,Resíduo Industrial,Tambor,Líquido,Tratamento de Efluentes - ETE,I,Reciclável
6992,65344,Coque ,Resíduo Industrial,"2",Sólido,Aterro Industrial,I,Não Reciclável
6992,65364,"Resíduos sólidos de Construção Civil (concreto, cimento, brita) ",Construção Civil,Caçamba Poli - 5m³,Sólido,Aterro Industrial,A,Não Reciclável
6992,65492,PRODUTOS QUÍMICOS VENCIDOS OU GASTOS (NÃO PERIGOSOS),Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
6992,65556,Produtos Quimicos Vencidos (Não Contaminados ),Líquidos Diversos,Pallet,Líquido,Aterro Industrial,II-A,Não Reciclável
6992,65556,Produtos Quimicos Vencidos (Não Contaminados ),Líquidos Diversos,Pallet,Líquido,Blendagem,II-A,Reciclável
6992,65556,Produtos Quimicos Vencidos (Não Contaminados ),Líquidos Diversos,Pallet,Líquido,Blendagem,II-A,Reciclável
6992,65857,Madeira Não Contaminada,Madeira,Caçamba Roll On - 30m³,Sólido,Tratamento Térmico,II-A,Reciclável
6992,65857,Madeira Não Contaminada,Madeira,Caçamba Roll On - 30m³,Sólido,Beneficiamento,II-A,Reciclável
6992,66930,"Resíduo Sólido Inerte (Papel, plástico, madeira, EPI, embalagens metalicas) contaminadas com HC",Sólidos Diversos,Granel,Sólido,Aterro Industrial,I,Não Reciclável
6992,66930,"Resíduo Sólido Inerte (Papel, plástico, madeira, EPI, embalagens metalicas) contaminadas com HC",Sólidos Diversos,Granel,Sólido,Coprocessamento,I,Não Reciclável
6992,66930,"Resíduo Sólido Inerte (Papel, plástico, madeira, EPI, embalagens metalicas) contaminadas com HC",Sólidos Diversos,Granel,Sólido,Blendagem,I,Não Reciclável
6992,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
6992,65054,Solo de Dragagem Não Contaminado,Sólidos Diversos,Caçamba Poli - 5m³,Sólido,Aterro Industrial,II-A,Não Reciclável
6992,70339,Peneira Molecular,Sólidos Contaminados,Big-Bags,Sólido,Aterro Industrial,I,Não Reciclável
6992,70340,Peneira Molecular,Sólidos Contaminados,Granel,Sólido,Blendagem,I,Não Reciclável
6992,65087, Lodo da Dragagem de Canal,Lodo,Caçamba Poli - 5m³,Pastoso,Aterro Industrial,II-A,Reciclável
6992,72584,IBC,Resíduo Industrial,Caçamba Roll On - 20m³,Sólido,Aterro Industrial,I,Não Reciclável
6992,85673,Areia Contaminada Com Hidrocarbonetos,Resíduo Industrial,Granel,Sólido,Blendagem,I,Não Reciclável
6992,86581,Brita Contaminada ,Construção Civil,Granel,Sólido,Blendagem,I,Não Reciclável
6992,86581,Brita Contaminada ,Construção Civil,Granel,Sólido,Blendagem,I,Reciclável
6992,86581,Brita Contaminada ,Construção Civil,Granel,Sólido,Aterro Industrial,I,Não Reciclável
6992,86582,Brita Contaminada ,Construção Civil,Granel,Sólido,Blendagem,I,Não Reciclável
